epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,97.1345,2.16375,4.54095,1.96304,0.16744,0.1568,0.08102,0.02544,2.41386,4.93857,2.4285,0.000664723,0.000664723,0.000664723
2,184.172,2.4281,3.56873,2.23331,0.11854,0.0144,0.01767,0.00586,2.80131,3.77526,2.72791,0.00131821,0.00131821,0.00131821
3,269.227,2.44514,3.45406,2.35084,0.16777,0.136,0.07804,0.02529,2.51275,3.6607,2.54408,0.00195849,0.00195849,0.00195849
4,353.892,2.34647,3.31153,2.24685,0.17227,0.2288,0.09992,0.03277,2.40089,4.74451,2.37846,0.0019406,0.0019406,0.0019406
5,438.73,2.23536,3.04229,2.14985,0.32915,0.224,0.18605,0.06827,2.20042,3.96372,2.24626,0.0019208,0.0019208,0.0019208
6,522.461,2.18293,2.98097,2.09931,0.29207,0.2304,0.17987,0.06837,2.18173,2.83204,2.12793,0.001901,0.001901,0.001901
7,606.519,2.13266,2.86107,2.06053,0.29057,0.1984,0.16523,0.06379,2.18682,3.07423,2.20726,0.0018812,0.0018812,0.0018812
8,690.804,2.09478,2.71508,1.99849,0.35703,0.2624,0.2392,0.08397,2.12662,2.59916,2.07041,0.0018614,0.0018614,0.0018614
9,775.372,2.04848,2.63588,1.96385,0.38103,0.296,0.25547,0.10446,2.07736,3.08702,2.14576,0.0018416,0.0018416,0.0018416
10,859.351,2.02743,2.55994,1.96203,0.33758,0.2992,0.25509,0.11089,2.0834,2.38918,2.07601,0.0018218,0.0018218,0.0018218
11,943.037,2.00217,2.54151,1.91892,0.45174,0.3888,0.36693,0.1484,2.00863,2.63614,1.9758,0.001802,0.001802,0.001802
12,1027.38,2.00244,2.45915,1.91272,0.53831,0.376,0.41175,0.16964,1.96614,2.08197,2.02897,0.0017822,0.0017822,0.0017822
13,1112.2,1.96577,2.41837,1.89506,0.42562,0.3744,0.33776,0.13331,2.04269,2.41344,2.03296,0.0017624,0.0017624,0.0017624
14,1197.24,1.93443,2.40449,1.86549,0.53343,0.3712,0.41781,0.17218,2.00801,2.17159,1.97683,0.0017426,0.0017426,0.0017426
15,1281.73,1.92209,2.26106,1.8517,0.47479,0.4096,0.41124,0.18342,1.93557,2.18162,1.9267,0.0017228,0.0017228,0.0017228
16,1365.75,1.92119,2.30149,1.86832,0.5151,0.39261,0.43706,0.1834,1.98508,1.99111,1.99423,0.001703,0.001703,0.001703
17,1449.59,1.87463,2.2094,1.82494,0.51606,0.4656,0.44448,0.19267,1.88512,1.98835,1.87422,0.0016832,0.0016832,0.0016832
18,1533.36,1.87994,2.15766,1.81591,0.51177,0.43271,0.44474,0.19233,1.98079,1.97123,1.95257,0.0016634,0.0016634,0.0016634
19,1618.28,1.86944,2.16823,1.81664,0.57019,0.42875,0.46796,0.20313,1.89641,2.00262,1.88713,0.0016436,0.0016436,0.0016436
20,1702.9,1.85892,2.17081,1.79972,0.54749,0.504,0.50918,0.22165,1.92628,1.95581,1.95316,0.0016238,0.0016238,0.0016238
21,1787.05,1.8552,2.09255,1.79508,0.61107,0.4736,0.51902,0.24363,1.84549,1.7987,1.85232,0.001604,0.001604,0.001604
22,1871.69,1.85065,2.09603,1.79078,0.65155,0.4624,0.51747,0.2392,1.83623,1.83526,1.83502,0.0015842,0.0015842,0.0015842
23,1956.28,1.84866,2.05551,1.78486,0.63922,0.4832,0.53622,0.23293,1.88045,1.76987,1.87482,0.0015644,0.0015644,0.0015644
24,2040.43,1.83853,2.0445,1.78725,0.64732,0.4912,0.55524,0.24807,1.82658,1.95051,1.86076,0.0015446,0.0015446,0.0015446
25,2124.89,1.81369,2.02085,1.76512,0.66417,0.45565,0.53327,0.24041,1.9104,1.87309,1.92554,0.0015248,0.0015248,0.0015248
26,2209.16,1.82794,2.00203,1.76089,0.67943,0.5344,0.59173,0.26421,1.86056,1.77279,1.84032,0.001505,0.001505,0.001505
27,2293.68,1.77795,1.91796,1.73638,0.70908,0.5344,0.60623,0.27952,1.80513,1.6388,1.80745,0.0014852,0.0014852,0.0014852
28,2377.52,1.78074,1.94175,1.74997,0.69143,0.5504,0.62021,0.28975,1.80774,1.59459,1.78742,0.0014654,0.0014654,0.0014654
29,2461.68,1.77852,1.90805,1.72656,0.72752,0.53827,0.62086,0.28919,1.79474,1.57579,1.77299,0.0014456,0.0014456,0.0014456
30,2546.37,1.77972,1.86692,1.73383,0.73381,0.5952,0.65178,0.2997,1.81785,1.53654,1.76891,0.0014258,0.0014258,0.0014258
31,2630.25,1.78623,1.86799,1.72336,0.6988,0.5824,0.63273,0.28906,1.84312,1.56261,1.82458,0.001406,0.001406,0.001406
32,2714.95,1.77268,1.84706,1.69071,0.70828,0.55551,0.63583,0.30368,1.80491,1.52067,1.77117,0.0013862,0.0013862,0.0013862
33,2799.11,1.73975,1.82521,1.69108,0.69397,0.5664,0.62648,0.28282,1.85868,1.56694,1.81655,0.0013664,0.0013664,0.0013664
34,2883.71,1.73048,1.79107,1.68504,0.67414,0.57927,0.63568,0.30244,1.79241,1.49791,1.76287,0.0013466,0.0013466,0.0013466
35,2968.21,1.75052,1.76759,1.69212,0.77008,0.5664,0.66357,0.30903,1.78293,1.49498,1.77463,0.0013268,0.0013268,0.0013268
36,3056.6,1.73078,1.75216,1.67645,0.7576,0.59509,0.66594,0.30922,1.78599,1.49235,1.73994,0.001307,0.001307,0.001307
37,3146.62,1.70785,1.74765,1.66783,0.72824,0.5968,0.67832,0.33359,1.77582,1.45023,1.74375,0.0012872,0.0012872,0.0012872
38,3237.23,1.71411,1.71243,1.66453,0.74199,0.6096,0.67069,0.32032,1.77414,1.49568,1.74382,0.0012674,0.0012674,0.0012674
39,3327.33,1.70088,1.7481,1.67159,0.73963,0.6272,0.6903,0.33755,1.75081,1.40649,1.73672,0.0012476,0.0012476,0.0012476
40,3417.23,1.69491,1.67904,1.64493,0.74233,0.6224,0.69142,0.32679,1.74921,1.45088,1.71699,0.0012278,0.0012278,0.0012278
41,3506.12,1.70197,1.69804,1.65363,0.76243,0.62131,0.69716,0.32975,1.80905,1.43885,1.78851,0.001208,0.001208,0.001208
42,3595.76,1.69433,1.65881,1.65397,0.74518,0.6336,0.69265,0.33298,1.75513,1.40517,1.72906,0.0011882,0.0011882,0.0011882
43,3686.47,1.67834,1.62731,1.65005,0.6943,0.62503,0.68533,0.33202,1.76832,1.38955,1.73133,0.0011684,0.0011684,0.0011684
44,3780.05,1.6765,1.60742,1.63045,0.75941,0.6416,0.70628,0.34162,1.74739,1.39718,1.70958,0.0011486,0.0011486,0.0011486
45,3873.64,1.65461,1.63395,1.63465,0.74803,0.6288,0.71049,0.35136,1.74868,1.33977,1.72662,0.0011288,0.0011288,0.0011288
46,3969.39,1.68013,1.59379,1.63108,0.76031,0.6432,0.71316,0.35585,1.73836,1.34098,1.7196,0.001109,0.001109,0.001109
47,4064.18,1.6618,1.55116,1.61775,0.7701,0.6656,0.72767,0.35873,1.7559,1.29348,1.7158,0.0010892,0.0010892,0.0010892
48,4157.56,1.65046,1.55184,1.62229,0.81649,0.6672,0.74936,0.36532,1.75267,1.2304,1.71162,0.0010694,0.0010694,0.0010694
49,4250.12,1.64085,1.53395,1.6074,0.79087,0.67769,0.75563,0.36951,1.74707,1.24535,1.6983,0.0010496,0.0010496,0.0010496
50,4343.53,1.6287,1.48877,1.58629,0.77919,0.6944,0.75172,0.37004,1.72084,1.23642,1.68787,0.0010298,0.0010298,0.0010298
51,4438.24,1.62024,1.52028,1.59354,0.7878,0.64747,0.74657,0.36773,1.71183,1.27639,1.69326,0.00101,0.00101,0.00101
52,4531.4,1.605,1.4894,1.57977,0.76977,0.6656,0.7412,0.3637,1.72755,1.27961,1.69776,0.0009902,0.0009902,0.0009902
53,4623.47,1.6085,1.46398,1.57736,0.78124,0.6512,0.72811,0.36398,1.71689,1.25936,1.68168,0.0009704,0.0009704,0.0009704
54,4715.99,1.57349,1.4084,1.54766,0.77537,0.6848,0.75475,0.38438,1.68486,1.20924,1.65671,0.0009506,0.0009506,0.0009506
55,4807.57,1.59828,1.4246,1.56153,0.82904,0.68277,0.76984,0.38497,1.70338,1.18835,1.66608,0.0009308,0.0009308,0.0009308
56,4899.2,1.57678,1.41707,1.54065,0.77736,0.69272,0.75806,0.38609,1.67968,1.23075,1.64989,0.000911,0.000911,0.000911
57,4992.01,1.58859,1.43665,1.55397,0.82271,0.6736,0.76832,0.39437,1.71185,1.17829,1.67031,0.0008912,0.0008912,0.0008912
58,5083.81,1.57444,1.39424,1.54066,0.79363,0.6944,0.7731,0.39655,1.69232,1.15525,1.64236,0.0008714,0.0008714,0.0008714
59,5177.25,1.56914,1.38694,1.53523,0.77926,0.68911,0.76074,0.39343,1.67972,1.16413,1.64678,0.0008516,0.0008516,0.0008516
60,5268.72,1.5499,1.36026,1.52796,0.76659,0.6912,0.7544,0.39537,1.68058,1.16293,1.64115,0.0008318,0.0008318,0.0008318
61,5357.71,1.54264,1.36861,1.53699,0.83097,0.6864,0.77529,0.39367,1.70586,1.14808,1.67141,0.000812,0.000812,0.000812
62,5445.94,1.5404,1.34071,1.52349,0.81987,0.704,0.77117,0.39978,1.67706,1.13414,1.65385,0.0007922,0.0007922,0.0007922
63,5533.6,1.53154,1.36758,1.52827,0.80613,0.6768,0.77193,0.39296,1.68938,1.16617,1.63843,0.0007724,0.0007724,0.0007724
64,5621.99,1.53368,1.31303,1.52364,0.82315,0.6992,0.77511,0.40036,1.67232,1.164,1.63664,0.0007526,0.0007526,0.0007526
65,5709.76,1.52895,1.31141,1.5257,0.78567,0.70969,0.76927,0.40704,1.67078,1.12599,1.63888,0.0007328,0.0007328,0.0007328
66,5799.44,1.51267,1.29184,1.5126,0.83387,0.70671,0.788,0.41452,1.65067,1.09832,1.62012,0.000713,0.000713,0.000713
67,5886.83,1.51032,1.31321,1.50968,0.82728,0.72,0.79276,0.42005,1.65534,1.12549,1.63289,0.0006932,0.0006932,0.0006932
68,5973.86,1.49847,1.25936,1.50448,0.81243,0.7056,0.78225,0.41786,1.6757,1.09332,1.6308,0.0006734,0.0006734,0.0006734
69,6061.52,1.50583,1.281,1.5025,0.78847,0.7216,0.78668,0.41258,1.68362,1.11642,1.63735,0.0006536,0.0006536,0.0006536
70,6149.04,1.49926,1.24248,1.47647,0.8092,0.7328,0.79732,0.42123,1.65778,1.0807,1.61313,0.0006338,0.0006338,0.0006338
71,6236.9,1.49509,1.2517,1.47525,0.80542,0.7376,0.80539,0.43092,1.64578,1.06726,1.60618,0.000614,0.000614,0.000614
72,6324.3,1.47893,1.2214,1.46918,0.81312,0.73099,0.8013,0.42451,1.65672,1.06866,1.61102,0.0005942,0.0005942,0.0005942
73,6411.51,1.46915,1.22228,1.47217,0.83227,0.712,0.80341,0.4248,1.65874,1.05297,1.60466,0.0005744,0.0005744,0.0005744
74,6498.95,1.47263,1.21269,1.46525,0.83609,0.7328,0.80885,0.42608,1.66015,1.05177,1.59968,0.0005546,0.0005546,0.0005546
75,6589.11,1.46399,1.2205,1.45792,0.83533,0.74671,0.81454,0.4259,1.66606,1.03291,1.60844,0.0005348,0.0005348,0.0005348
76,6680.18,1.45116,1.18812,1.43902,0.85225,0.74754,0.81743,0.42847,1.67513,1.01441,1.61572,0.000515,0.000515,0.000515
77,6768.41,1.44861,1.17731,1.43507,0.86903,0.7219,0.8025,0.4255,1.65884,1.03806,1.60399,0.0004952,0.0004952,0.0004952
78,6858.35,1.45155,1.18301,1.44267,0.8072,0.7504,0.8024,0.42456,1.65806,1.03307,1.60287,0.0004754,0.0004754,0.0004754
79,6946.95,1.43076,1.1359,1.42909,0.82712,0.72723,0.80889,0.43121,1.64657,1.00823,1.60016,0.0004556,0.0004556,0.0004556
80,7035.67,1.40659,1.11821,1.4176,0.80551,0.7456,0.80771,0.42997,1.6546,1.03463,1.60211,0.0004358,0.0004358,0.0004358
81,7123.01,1.42881,1.14677,1.43175,0.84332,0.74926,0.81357,0.42985,1.65454,1.03474,1.61681,0.000416,0.000416,0.000416
82,7209.96,1.41369,1.15189,1.42739,0.84576,0.736,0.81179,0.43584,1.64055,1.00916,1.59969,0.0003962,0.0003962,0.0003962
83,7297.62,1.39715,1.09488,1.41593,0.8396,0.74539,0.81783,0.4375,1.63177,1.01153,1.59823,0.0003764,0.0003764,0.0003764
84,7385.91,1.3747,1.08576,1.4012,0.86123,0.74473,0.82843,0.4413,1.65304,0.9864,1.61092,0.0003566,0.0003566,0.0003566
85,7473.81,1.38068,1.09792,1.40016,0.85387,0.744,0.81847,0.43094,1.65364,0.98409,1.59772,0.0003368,0.0003368,0.0003368
86,7561.64,1.38407,1.10053,1.40324,0.87443,0.7296,0.82831,0.4397,1.64463,0.98187,1.60268,0.000317,0.000317,0.000317
87,7651.27,1.37668,1.08416,1.39627,0.85575,0.74986,0.82769,0.44187,1.6461,0.97693,1.6054,0.0002972,0.0002972,0.0002972
88,7741.66,1.37133,1.08,1.3927,0.84874,0.7648,0.83282,0.44263,1.64399,0.96924,1.60467,0.0002774,0.0002774,0.0002774
89,7830.6,1.35072,1.03929,1.38502,0.85513,0.74613,0.82268,0.44116,1.64862,0.97964,1.60263,0.0002576,0.0002576,0.0002576
90,7920.01,1.36103,1.06534,1.39633,0.87832,0.73918,0.82814,0.44347,1.63357,0.97634,1.59007,0.0002378,0.0002378,0.0002378
91,8065.69,1.30736,0.84364,1.36636,0.8328,0.74914,0.8194,0.44297,1.63685,0.98005,1.59644,0.000218,0.000218,0.000218
92,8152.67,1.27814,0.80079,1.33262,0.8586,0.73838,0.82743,0.44642,1.63793,0.95632,1.59776,0.0001982,0.0001982,0.0001982
93,8239.01,1.26763,0.78477,1.34087,0.85266,0.7328,0.82511,0.44654,1.63996,0.96508,1.60359,0.0001784,0.0001784,0.0001784
94,8325.47,1.26033,0.77247,1.32452,0.84533,0.7488,0.82506,0.449,1.63954,0.96371,1.60407,0.0001586,0.0001586,0.0001586
95,8412.12,1.25265,0.7604,1.31885,0.84498,0.7408,0.82803,0.455,1.6293,0.96202,1.59643,0.0001388,0.0001388,0.0001388
96,8498.22,1.24821,0.77255,1.31888,0.84621,0.76594,0.82902,0.45787,1.61383,0.94434,1.58229,0.000119,0.000119,0.000119
97,8584.06,1.22804,0.75076,1.30388,0.84904,0.7696,0.8348,0.45803,1.61119,0.93326,1.58095,9.92e-05,9.92e-05,9.92e-05
98,8670.18,1.21575,0.75166,1.30044,0.8417,0.7856,0.83623,0.45528,1.61004,0.93176,1.5809,7.94e-05,7.94e-05,7.94e-05
99,8757.13,1.22029,0.73609,1.29431,0.85071,0.7856,0.8338,0.4579,1.60963,0.92951,1.58348,5.96e-05,5.96e-05,5.96e-05
100,8845.44,1.21454,0.74016,1.28746,0.8556,0.77738,0.83595,0.45846,1.61209,0.93218,1.58397,3.98e-05,3.98e-05,3.98e-05
